,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
5176,GP,એવું સરકાર તરફથી કોઈ જોગવાઈ છે ?,એવું સરકાર તરફથી કોઈ જોગવાઈ છે ,એવું સરકાર તરફથી કોઈ જોગવાઈ છે ,32,31,31,"['એવું', 'સરકાર', 'તરફથી', 'કોઈ', 'જોગવાઈ', 'છે', '']"
5177,GP, કમ્પની પગાર ના ચુકવે તો શું કરવું ?, કમ્પની પગાર ના ચુકવે તો શું કરવું , કમ્પની પગાર ના ચુકવે તો શું કરવું ,36,35,35,"['', 'કમ્પની', 'પગાર', 'ના', 'ચુકવે', 'તો', 'શું', 'કરવું', '']"
5178,GP, મિડલ ક્લાસ લોકો માટે આ મોટી પ્રોબ્લેમ છે...., મિડલ ક્લાસ લોકો માટે આ મોટી પ્રોબ્લેમ છે, મિડલ ક્લાસ લોકો માટે આ મોટી પ્રોબ્લેમ છે,45,41,41,"['', 'મિડલ', 'ક્લાસ', 'લોકો', 'માટે', 'આ', 'મોટી', 'પ્રોબ્લેમ', 'છે']"
5179,GP,જો 3 મહિના લોકડાઉન રહે અને વર્ક ફ્રોમ હોમ શક્ય ન હોય ,જો 3 મહિના લોકડાઉન રહે અને વર્ક ફ્રોમ હોમ શક્ય ન હોય ,જો  મહિના લોકડાઉન રહે અને વર્ક ફ્રોમ હોમ શક્ય ન હોય ,53,53,52,"['જો', 'મહિના', 'લોકડાઉન', 'રહે', 'અને', 'વર્ક', 'ફ્રોમ', 'હોમ', 'શક્ય', 'ન', 'હોય', '']"
5181,GP,ગુંજન ભાઈ મને એ જાણવું છે કે મારે બેંક ની લોન ચલું છે ,ગુંજન ભાઈ મને એ જાણવું છે કે મારે બેંક ની લોન ચલું છે ,ગુંજન ભાઈ મને એ જાણવું છે કે મારે બેંક ની લોન ચલું છે ,54,54,54,"['ગુંજન', 'ભાઈ', 'મને', 'એ', 'જાણવું', 'છે', 'કે', 'મારે', 'બેંક', 'ની', 'લોન', 'ચલું', 'છે', '']"
5182,GP,તો emi માટે કાય નવી જાહેરાત નય આપે ક શું? ,તો emi માટે કાય નવી જાહેરાત નય આપે ક શું ,તો  માટે કાય નવી જાહેરાત નય આપે ક શું ,42,41,38,"['તો', 'માટે', 'કાય', 'નવી', 'જાહેરાત', 'નય', 'આપે', 'ક', 'શું', '']"
5183,GP,  મને જોબ માટે બીજા સિટી માં જવું પડે છે ,  મને જોબ માટે બીજા સિટી માં જવું પડે છે ,  મને જોબ માટે બીજા સિટી માં જવું પડે છે ,41,41,41,"['', 'મને', 'જોબ', 'માટે', 'બીજા', 'સિટી', 'માં', 'જવું', 'પડે', 'છે', '']"
5184,GP,હું જાય સકતો નથી કંપની વાળા પણ ઓફિસ જય શકતા નથી ,હું જાય સકતો નથી કંપની વાળા પણ ઓફિસ જય શકતા નથી ,હું જાય સકતો નથી કંપની વાળા પણ ઓફિસ જય શકતા નથી ,48,48,48,"['હું', 'જાય', 'સકતો', 'નથી', 'કંપની', 'વાળા', 'પણ', 'ઓફિસ', 'જય', 'શકતા', 'નથી', '']"
5185,GP,તો પછી આબધું મેનેજ કરવું બોવ જ આઘરુું બન્યું છે,તો પછી આબધું મેનેજ કરવું બોવ જ આઘરુું બન્યું છે,તો પછી આબધું મેનેજ કરવું બોવ જ આઘરુું બન્યું છે,47,47,47,"['તો', 'પછી', 'આબધું', 'મેનેજ', 'કરવું', 'બોવ', 'જ', 'આઘરુું', 'બન્યું', 'છે']"
5192,GP,સારી અને ઉપયોગી માહિતી લોકો સમજે તેવી ગુજરાતી ભાષામાં આપવા માટે અંતઃકરણપૂર્વક ખુબ ખુબ આભાર. ,સારી અને ઉપયોગી માહિતી લોકો સમજે તેવી ગુજરાતી ભાષામાં આપવા માટે અંતઃકરણપૂર્વક ખુબ ખુબ આભાર ,સારી અને ઉપયોગી માહિતી લોકો સમજે તેવી ગુજરાતી ભાષામાં આપવા માટે અંતઃકરણપૂર્વક ખુબ ખુબ આભાર ,92,91,91,"['સારી', 'અને', 'ઉપયોગી', 'માહિતી', 'લોકો', 'સમજે', 'તેવી', 'ગુજરાતી', 'ભાષામાં', 'આપવા', 'માટે', 'અંતઃકરણપૂર્વક', 'ખુબ', 'ખુબ', 'આભાર', '']"
5193,GP,આશા છે કે આવી રીતે ઉમદા સેવા તમારા તરફથી મળતી રહેશે.,આશા છે કે આવી રીતે ઉમદા સેવા તમારા તરફથી મળતી રહેશે,આશા છે કે આવી રીતે ઉમદા સેવા તમારા તરફથી મળતી રહેશે,52,51,51,"['આશા', 'છે', 'કે', 'આવી', 'રીતે', 'ઉમદા', 'સેવા', 'તમારા', 'તરફથી', 'મળતી', 'રહેશે']"
5194,GP,મારે રેડીમેટ નો ગારમેન્ટ નો બિઝનેસ ગામડામાં 10500 લોન નો આવે છે ,મારે રેડીમેટ નો ગારમેન્ટ નો બિઝનેસ ગામડામાં 10500 લોન નો આવે છે ,મારે રેડીમેટ નો ગારમેન્ટ નો બિઝનેસ ગામડામાં  લોન નો આવે છે ,64,64,59,"['મારે', 'રેડીમેટ', 'નો', 'ગારમેન્ટ', 'નો', 'બિઝનેસ', 'ગામડામાં', 'લોન', 'નો', 'આવે', 'છે', '']"
5195,GP,એમાં પણ આજે મારી દુકાન સંપૂર્ણ બનશે ,એમાં પણ આજે મારી દુકાન સંપૂર્ણ બનશે ,એમાં પણ આજે મારી દુકાન સંપૂર્ણ બનશે ,36,36,36,"['એમાં', 'પણ', 'આજે', 'મારી', 'દુકાન', 'સંપૂર્ણ', 'બનશે', '']"
5196,GP,થોડા ઘણી મોડી મારી પાસે છે પણ નથી ,થોડા ઘણી મોડી મારી પાસે છે પણ નથી ,થોડા ઘણી મોડી મારી પાસે છે પણ નથી ,34,34,34,"['થોડા', 'ઘણી', 'મોડી', 'મારી', 'પાસે', 'છે', 'પણ', 'નથી', '']"
5197,GP,મારા ઘરનું રાસન લાવવાનું હોવાથી હાલના સમયમાં હપ્તો બિલકુલ બેંકમાં જમા કરાવી શકું એવી હાલત મારી નથી ,મારા ઘરનું રાસન લાવવાનું હોવાથી હાલના સમયમાં હપ્તો બિલકુલ બેંકમાં જમા કરાવી શકું એવી હાલત મારી નથી ,મારા ઘરનું રાસન લાવવાનું હોવાથી હાલના સમયમાં હપ્તો બિલકુલ બેંકમાં જમા કરાવી શકું એવી હાલત મારી નથી ,99,99,99,"['મારા', 'ઘરનું', 'રાસન', 'લાવવાનું', 'હોવાથી', 'હાલના', 'સમયમાં', 'હપ્તો', 'બિલકુલ', 'બેંકમાં', 'જમા', 'કરાવી', 'શકું', 'એવી', 'હાલત', 'મારી', 'નથી', '']"
5198,GP,જો એમાં પણ કઈ ત્રણ મહિના ને છૂટી મળે તો ઠીક ,જો એમાં પણ કઈ ત્રણ મહિના ને છૂટી મળે તો ઠીક ,જો એમાં પણ કઈ ત્રણ મહિના ને છૂટી મળે તો ઠીક ,44,44,44,"['જો', 'એમાં', 'પણ', 'કઈ', 'ત્રણ', 'મહિના', 'ને', 'છૂટી', 'મળે', 'તો', 'ઠીક', '']"
5199,GP,આવા દરેક ન્યુઝ ચેનલ વાળા લાઈવ સરકાર પાસે આની માગણી કરે એ જા જય હિન્દ જય ભારત સ્વચ્છ ભારત,આવા દરેક ન્યુઝ ચેનલ વાળા લાઈવ સરકાર પાસે આની માગણી કરે એ જા જય હિન્દ જય ભારત સ્વચ્છ ભારત,આવા દરેક ન્યુઝ ચેનલ વાળા લાઈવ સરકાર પાસે આની માગણી કરે એ જા જય હિન્દ જય ભારત સ્વચ્છ ભારત,88,88,88,"['આવા', 'દરેક', 'ન્યુઝ', 'ચેનલ', 'વાળા', 'લાઈવ', 'સરકાર', 'પાસે', 'આની', 'માગણી', 'કરે', 'એ', 'જા', 'જય', 'હિન્દ', 'જય', 'ભારત', 'સ્વચ્છ', 'ભારત']"
5212,GP,ગામમાંથી કમાવા સિટીમાં  હોય તે,ગામમાંથી કમાવા સિટીમાં  હોય તે,ગામમાંથી કમાવા સિટીમાં  હોય તે,30,30,30,"['ગામમાંથી', 'કમાવા', 'સિટીમાં', 'હોય', 'તે']"
5213,GP,જેની પાસે રેશનીંગ કાર્ડ ના હોય,જેની પાસે રેશનીંગ કાર્ડ ના હોય,જેની પાસે રેશનીંગ કાર્ડ ના હોય,30,30,30,"['જેની', 'પાસે', 'રેશનીંગ', 'કાર્ડ', 'ના', 'હોય']"
5214,GP,સીટી માં રહેતા તેનો રેશનકાર્ડ ગામડે પડ્યા હોય,સીટી માં રહેતા તેનો રેશનકાર્ડ ગામડે પડ્યા હોય,સીટી માં રહેતા તેનો રેશનકાર્ડ ગામડે પડ્યા હોય,45,45,45,"['સીટી', 'માં', 'રહેતા', 'તેનો', 'રેશનકાર્ડ', 'ગામડે', 'પડ્યા', 'હોય']"
5245,GP,અમે તો કામ ધંધા વગર બેઠા છીયે,અમે તો કામ ધંધા વગર બેઠા છીયે,અમે તો કામ ધંધા વગર બેઠા છીયે,29,29,29,"['અમે', 'તો', 'કામ', 'ધંધા', 'વગર', 'બેઠા', 'છીયે']"
5254,GP,પણ અમારા જેવા માટે શું દરજી કામ કરવા વાળા માટે શું થાશે ,પણ અમારા જેવા માટે શું દરજી કામ કરવા વાળા માટે શું થાશે ,પણ અમારા જેવા માટે શું દરજી કામ કરવા વાળા માટે શું થાશે ,56,56,56,"['પણ', 'અમારા', 'જેવા', 'માટે', 'શું', 'દરજી', 'કામ', 'કરવા', 'વાળા', 'માટે', 'શું', 'થાશે', '']"
5270,GP,જે રિક્શાચાલકો  છે એ  નુ શુ,જે રિક્શાચાલકો  છે એ  નુ શુ,જે રિક્શાચાલકો  છે એ  નુ શુ,27,27,27,"['જે', 'રિક્શાચાલકો', 'છે', 'એ', 'નુ', 'શુ']"
5271,GP,પર્સન  લોન  કંઈક  કરો  હપ્તો કવિ રીતે  ભરી શુ,પર્સન  લોન  કંઈક  કરો  હપ્તો કવિ રીતે  ભરી શુ,પર્સન  લોન  કંઈક  કરો  હપ્તો કવિ રીતે  ભરી શુ,45,45,45,"['પર્સન', 'લોન', 'કંઈક', 'કરો', 'હપ્તો', 'કવિ', 'રીતે', 'ભરી', 'શુ']"
5275,GP,તો હપ્તા ક્યાં કાઈ રીતે ભરસુ,તો હપ્તા ક્યાં કાઈ રીતે ભરસુ,તો હપ્તા ક્યાં કાઈ રીતે ભરસુ,28,28,28,"['તો', 'હપ્તા', 'ક્યાં', 'કાઈ', 'રીતે', 'ભરસુ']"
5276,GP,અને હવે કાઈ ધંધા ખોલ્યા જ નથી ,અને હવે કાઈ ધંધા ખોલ્યા જ નથી ,અને હવે કાઈ ધંધા ખોલ્યા જ નથી ,30,30,30,"['અને', 'હવે', 'કાઈ', 'ધંધા', 'ખોલ્યા', 'જ', 'નથી', '']"
5283,GP,સર અમે લૉન લીધેલી છે ,સર અમે લૉન લીધેલી છે ,સર અમે લૉન લીધેલી છે ,21,21,21,"['સર', 'અમે', 'લૉન', 'લીધેલી', 'છે', '']"
5291,GP,"સર આમ જે લોકો ને ખુદનો ધંધો હોય જેમ કે નાસ્તા લારી, ચા ની લારી આવા પરિવાર ને શું  થશે",સર આમ જે લોકો ને ખુદનો ધંધો હોય જેમ કે નાસ્તા લારી ચા ની લારી આવા પરિવાર ને શું  થશે,સર આમ જે લોકો ને ખુદનો ધંધો હોય જેમ કે નાસ્તા લારી ચા ની લારી આવા પરિવાર ને શું  થશે,85,84,84,"['સર', 'આમ', 'જે', 'લોકો', 'ને', 'ખુદનો', 'ધંધો', 'હોય', 'જેમ', 'કે', 'નાસ્તા', 'લારી', 'ચા', 'ની', 'લારી', 'આવા', 'પરિવાર', 'ને', 'શું', 'થશે']"
5294,GP,તો કાઇ જનતા ઉપર એહસાન નથી કરતી ,તો કાઇ જનતા ઉપર એહસાન નથી કરતી ,તો કાઇ જનતા ઉપર એહસાન નથી કરતી ,31,31,31,"['તો', 'કાઇ', 'જનતા', 'ઉપર', 'એહસાન', 'નથી', 'કરતી', '']"
5295,GP,જનતા નુ છેને જનતા ને આપેછે પાછુ ભેગુ કરવા મા 6 મહીના પણ નઈ લાગે ,જનતા નુ છેને જનતા ને આપેછે પાછુ ભેગુ કરવા મા 6 મહીના પણ નઈ લાગે ,જનતા નુ છેને જનતા ને આપેછે પાછુ ભેગુ કરવા મા  મહીના પણ નઈ લાગે ,64,64,63,"['જનતા', 'નુ', 'છેને', 'જનતા', 'ને', 'આપેછે', 'પાછુ', 'ભેગુ', 'કરવા', 'મા', 'મહીના', 'પણ', 'નઈ', 'લાગે', '']"
5296,GP,સરકાર ને આ સહાય માથી 50થી60% તો ખવાય જાશે,સરકાર ને આ સહાય માથી 50થી60 તો ખવાય જાશે,સરકાર ને આ સહાય માથી થી તો ખવાય જાશે,41,40,36,"['સરકાર', 'ને', 'આ', 'સહાય', 'માથી', 'થી', 'તો', 'ખવાય', 'જાશે']"
5299,GP,સરકારે તેજુરી ખોલી છે ,સરકારે તેજુરી ખોલી છે ,સરકારે તેજુરી ખોલી છે ,22,22,22,"['સરકારે', 'તેજુરી', 'ખોલી', 'છે', '']"
5301,GP,"એ.પી.એલ રાશનકાર્ડ વાળા ને મલસે મફત ઘંઉ, ચોખા, દાળ. -  HPગેસ હોય તો",એપીએલ રાશનકાર્ડ વાળા ને મલસે મફત ઘંઉ ચોખા દાળ   HPગેસ હોય તો,એપીએલ રાશનકાર્ડ વાળા ને મલસે મફત ઘંઉ ચોખા દાળ   ગેસ હોય તો,66,60,58,"['એપીએલ', 'રાશનકાર્ડ', 'વાળા', 'ને', 'મલસે', 'મફત', 'ઘંઉ', 'ચોખા', 'દાળ', 'ગેસ', 'હોય', 'તો']"
5302,GP,જવાબ આપો,જવાબ આપો,જવાબ આપો,8,8,8,"['જવાબ', 'આપો']"
5304,GP,એકતો આમેય ધંધામા કાય હતુ નહી ,એકતો આમેય ધંધામા કાય હતુ નહી ,એકતો આમેય ધંધામા કાય હતુ નહી ,29,29,29,"['એકતો', 'આમેય', 'ધંધામા', 'કાય', 'હતુ', 'નહી', '']"
5305,GP,"ને આ લોકડાઉન 3 મહીનાના દુકાન નુ ભાળુ ,ઘરનુ ભાળુ,બેન્ક મા મકાન-દુકાન-કાર-બાઈક-લોન ના હપ્તા ક્યાથી દેવાના? ",ને આ લોકડાઉન 3 મહીનાના દુકાન નુ ભાળુ ઘરનુ ભાળુબેન્ક મા મકાનદુકાનકારબાઈકલોન ના હપ્તા ક્યાથી દેવાના ,ને આ લોકડાઉન  મહીનાના દુકાન નુ ભાળુ ઘરનુ ભાળુબેન્ક મા મકાનદુકાનકારબાઈકલોન ના હપ્તા ક્યાથી દેવાના ,105,98,97,"['ને', 'આ', 'લોકડાઉન', 'મહીનાના', 'દુકાન', 'નુ', 'ભાળુ', 'ઘરનુ', 'ભાળુબેન્ક', 'મા', 'મકાનદુકાનકારબાઈકલોન', 'ના', 'હપ્તા', 'ક્યાથી', 'દેવાના', '']"
5306,GP,કોરોનાથી નહી મરે મિડલક્લાસ પણ આ હપ્તાના ટેન્સથી આપઘાત મા મરસે મિડલક્લાસ .,કોરોનાથી નહી મરે મિડલક્લાસ પણ આ હપ્તાના ટેન્સથી આપઘાત મા મરસે મિડલક્લાસ ,કોરોનાથી નહી મરે મિડલક્લાસ પણ આ હપ્તાના ટેન્સથી આપઘાત મા મરસે મિડલક્લાસ ,73,72,72,"['કોરોનાથી', 'નહી', 'મરે', 'મિડલક્લાસ', 'પણ', 'આ', 'હપ્તાના', 'ટેન્સથી', 'આપઘાત', 'મા', 'મરસે', 'મિડલક્લાસ', '']"
5307,GP,આખા ભારત ની આબાદી 130કરોડ છે ,આખા ભારત ની આબાદી 130કરોડ છે ,આખા ભારત ની આબાદી કરોડ છે ,29,29,26,"['આખા', 'ભારત', 'ની', 'આબાદી', 'કરોડ', 'છે', '']"
5308,GP,આ 130કરોડ જનતા ને ફકત 1-1કરોડ આપી દયો ,આ 130કરોડ જનતા ને ફકત 11કરોડ આપી દયો ,આ કરોડ જનતા ને ફકત કરોડ આપી દયો ,38,37,32,"['આ', 'કરોડ', 'જનતા', 'ને', 'ફકત', 'કરોડ', 'આપી', 'દયો', '']"
5309,GP,તમારે સાવ સસતા મા થઈ જશે ફકત 130 કરોડ મા આવડા મોટા પેકેજ ની કે રાહત આપવાની જરૂર નહી પડે,તમારે સાવ સસતા મા થઈ જશે ફકત 130 કરોડ મા આવડા મોટા પેકેજ ની કે રાહત આપવાની જરૂર નહી પડે,તમારે સાવ સસતા મા થઈ જશે ફકત  કરોડ મા આવડા મોટા પેકેજ ની કે રાહત આપવાની જરૂર નહી પડે,87,87,84,"['તમારે', 'સાવ', 'સસતા', 'મા', 'થઈ', 'જશે', 'ફકત', 'કરોડ', 'મા', 'આવડા', 'મોટા', 'પેકેજ', 'ની', 'કે', 'રાહત', 'આપવાની', 'જરૂર', 'નહી', 'પડે']"
5310,GP,પછી ભાજપ કાયઁલય=600કરોડ ,પછી ભાજપ કાયઁલય600કરોડ ,પછી ભાજપ કાયલયકરોડ ,24,23,19,"['પછી', 'ભાજપ', 'કાયલયકરોડ', '']"
5311,GP,કાય ફાયદો નહી 1.70 મા મિડલક્લાસ વાળાવેતો દવા પીવાનો વારો આવસે.,કાય ફાયદો નહી 170 મા મિડલક્લાસ વાળાવેતો દવા પીવાનો વારો આવસે,કાય ફાયદો નહી  મા મિડલક્લાસ વાળાવેતો દવા પીવાનો વારો આવસે,62,60,57,"['કાય', 'ફાયદો', 'નહી', 'મા', 'મિડલક્લાસ', 'વાળાવેતો', 'દવા', 'પીવાનો', 'વારો', 'આવસે']"
5312,GP,સરકાર આ બધુ કરે જેમ કે ટેચયૂ ઓફ યનીટી=3000 કરોડ પછી સંસદ ના =2000કરોડ રૂપાણી નુ હેલીકોપટર=185કરોડ ,સરકાર આ બધુ કરે જેમ કે ટેચયૂ ઓફ યનીટી3000 કરોડ પછી સંસદ ના 2000કરોડ રૂપાણી નુ હેલીકોપટર185કરોડ ,સરકાર આ બધુ કરે જેમ કે ટેચયૂ ઓફ યનીટી કરોડ પછી સંસદ ના કરોડ રૂપાણી નુ હેલીકોપટરકરોડ ,98,95,84,"['સરકાર', 'આ', 'બધુ', 'કરે', 'જેમ', 'કે', 'ટેચયૂ', 'ઓફ', 'યનીટી', 'કરોડ', 'પછી', 'સંસદ', 'ના', 'કરોડ', 'રૂપાણી', 'નુ', 'હેલીકોપટરકરોડ', '']"
5314,GP,વિડરો કેવિરીતે કરવુ,વિડરો કેવિરીતે કરવુ,વિડરો કેવિરીતે કરવુ,19,19,19,"['વિડરો', 'કેવિરીતે', 'કરવુ']"
5318,GP,આપણે એન્ડ્રોઇડ માં ડેટા કેપ્તચા એન્ટ્રી જોબ કરવી હોય તો,આપણે એન્ડ્રોઇડ માં ડેટા કેપ્તચા એન્ટ્રી જોબ કરવી હોય તો,આપણે એન્ડ્રોઇડ માં ડેટા કેપ્તચા એન્ટ્રી જોબ કરવી હોય તો,55,55,55,"['આપણે', 'એન્ડ્રોઇડ', 'માં', 'ડેટા', 'કેપ્તચા', 'એન્ટ્રી', 'જોબ', 'કરવી', 'હોય', 'તો']"
5325,GP,તો ચાર મહિના સુધી કોઈ ભરી સકે તેમ નથી ,તો ચાર મહિના સુધી કોઈ ભરી સકે તેમ નથી ,તો ચાર મહિના સુધી કોઈ ભરી સકે તેમ નથી ,38,38,38,"['તો', 'ચાર', 'મહિના', 'સુધી', 'કોઈ', 'ભરી', 'સકે', 'તેમ', 'નથી', '']"
5330,GP,લોનના હપ્તા ભરવા માટે એક જાહેરાત કરી દેવામાં આવે ,લોનના હપ્તા ભરવા માટે એક જાહેરાત કરી દેવામાં આવે ,લોનના હપ્તા ભરવા માટે એક જાહેરાત કરી દેવામાં આવે ,49,49,49,"['લોનના', 'હપ્તા', 'ભરવા', 'માટે', 'એક', 'જાહેરાત', 'કરી', 'દેવામાં', 'આવે', '']"
5332,GP,1 એપ્રિલે Bs6 વાહન ચાલુ થવા નું હતું એની તારીખ ફરી ગઈ ભાઈ,1 એપ્રિલે Bs6 વાહન ચાલુ થવા નું હતું એની તારીખ ફરી ગઈ ભાઈ, એપ્રિલે  વાહન ચાલુ થવા નું હતું એની તારીખ ફરી ગઈ ભાઈ,57,57,53,"['', 'એપ્રિલે', 'વાહન', 'ચાલુ', 'થવા', 'નું', 'હતું', 'એની', 'તારીખ', 'ફરી', 'ગઈ', 'ભાઈ']"
5337,GP,માટે સરકારે આ નિર્ણય લેવામાં આવે તો સારું ,માટે સરકારે આ નિર્ણય લેવામાં આવે તો સારું ,માટે સરકારે આ નિર્ણય લેવામાં આવે તો સારું ,42,42,42,"['માટે', 'સરકારે', 'આ', 'નિર્ણય', 'લેવામાં', 'આવે', 'તો', 'સારું', '']"
5338,GP,બાકી તો 3મહિના સુધી નિયમિત કામ કરશો ત્યારે આબધુ સરભર થશે..,બાકી તો 3મહિના સુધી નિયમિત કામ કરશો ત્યારે આબધુ સરભર થશે,બાકી તો મહિના સુધી નિયમિત કામ કરશો ત્યારે આબધુ સરભર થશે,58,56,55,"['બાકી', 'તો', 'મહિના', 'સુધી', 'નિયમિત', 'કામ', 'કરશો', 'ત્યારે', 'આબધુ', 'સરભર', 'થશે']"
5346,GP,ગરીબ કોણ કહેવાય કે ઓઉતસોસિગ નો પગાર ખાય છે તે,ગરીબ કોણ કહેવાય કે ઓઉતસોસિગ નો પગાર ખાય છે તે,ગરીબ કોણ કહેવાય કે ઓઉતસોસિગ નો પગાર ખાય છે તે,45,45,45,"['ગરીબ', 'કોણ', 'કહેવાય', 'કે', 'ઓઉતસોસિગ', 'નો', 'પગાર', 'ખાય', 'છે', 'તે']"
5352,GP,"આવુનાસાલે 
 31તારીખખોલો 
 અમારે 
 પૈસાકથીલાવાં","આવુનાસાલે 
 31તારીખખોલો 
 અમારે 
 પૈસાકથીલાવાં","આવુનાસાલે 
 તારીખખોલો 
 અમારે 
 પૈસાકથીલાવાં",46,46,44,"['આવુનાસાલે', 'તારીખખોલો', 'અમારે', 'પૈસાકથીલાવાં']"
5353,GP,સાહેબ આવો કોઇ દિવસ અમારા ઘરે પણ કે પછી આ યોજના પેલી પંદરલાખ જેવિ તો નથી ને,સાહેબ આવો કોઇ દિવસ અમારા ઘરે પણ કે પછી આ યોજના પેલી પંદરલાખ જેવિ તો નથી ને,સાહેબ આવો કોઇ દિવસ અમારા ઘરે પણ કે પછી આ યોજના પેલી પંદરલાખ જેવિ તો નથી ને,74,74,74,"['સાહેબ', 'આવો', 'કોઇ', 'દિવસ', 'અમારા', 'ઘરે', 'પણ', 'કે', 'પછી', 'આ', 'યોજના', 'પેલી', 'પંદરલાખ', 'જેવિ', 'તો', 'નથી', 'ને']"
5354,GP,સાહેબ  ખાવાનું તેલ કીયાથી લાવશુ,સાહેબ  ખાવાનું તેલ કીયાથી લાવશુ,સાહેબ  ખાવાનું તેલ કીયાથી લાવશુ,31,31,31,"['સાહેબ', 'ખાવાનું', 'તેલ', 'કીયાથી', 'લાવશુ']"
5361,GP,અડવાણી ની આગાહી સાચી ઠરી દેશમા આપાતકાલ આવશે.,અડવાણી ની આગાહી સાચી ઠરી દેશમા આપાતકાલ આવશે,અડવાણી ની આગાહી સાચી ઠરી દેશમા આપાતકાલ આવશે,44,43,43,"['અડવાણી', 'ની', 'આગાહી', 'સાચી', 'ઠરી', 'દેશમા', 'આપાતકાલ', 'આવશે']"
5362,GP,"બે મહિના માટે બેંકની લોન બંધ કરીદો, જય ઠાકર",બે મહિના માટે બેંકની લોન બંધ કરીદો જય ઠાકર,બે મહિના માટે બેંકની લોન બંધ કરીદો જય ઠાકર,43,42,42,"['બે', 'મહિના', 'માટે', 'બેંકની', 'લોન', 'બંધ', 'કરીદો', 'જય', 'ઠાકર']"
5367,GP,એતલુ અનાજ એક મહિના સોધી ની ચાલે,એતલુ અનાજ એક મહિના સોધી ની ચાલે,એતલુ અનાજ એક મહિના સોધી ની ચાલે,31,31,31,"['એતલુ', 'અનાજ', 'એક', 'મહિના', 'સોધી', 'ની', 'ચાલે']"
5368,GP,શાક ભાજી તેલ મરચુ એ બધુ કાથી લાવછે ચોખા દાણ ને સૂ બાભી ને ખાશુ,શાક ભાજી તેલ મરચુ એ બધુ કાથી લાવછે ચોખા દાણ ને સૂ બાભી ને ખાશુ,શાક ભાજી તેલ મરચુ એ બધુ કાથી લાવછે ચોખા દાણ ને સૂ બાભી ને ખાશુ,62,62,62,"['શાક', 'ભાજી', 'તેલ', 'મરચુ', 'એ', 'બધુ', 'કાથી', 'લાવછે', 'ચોખા', 'દાણ', 'ને', 'સૂ', 'બાભી', 'ને', 'ખાશુ']"
5369,GP,સાચી વિત સે,સાચી વિત સે,સાચી વિત સે,11,11,11,"['સાચી', 'વિત', 'સે']"
5373,GP,અમારે અમારા ગામમાં કોઈ રસ્તો કરો ,અમારે અમારા ગામમાં કોઈ રસ્તો કરો ,અમારે અમારા ગામમાં કોઈ રસ્તો કરો ,33,33,33,"['અમારે', 'અમારા', 'ગામમાં', 'કોઈ', 'રસ્તો', 'કરો', '']"
5374,GP,દહેગામ થી છોટાઉદેપુર જવાનું છે અમારે અનાજ પહોંચતું નથી,દહેગામ થી છોટાઉદેપુર જવાનું છે અમારે અનાજ પહોંચતું નથી,દહેગામ થી છોટાઉદેપુર જવાનું છે અમારે અનાજ પહોંચતું નથી,54,54,54,"['દહેગામ', 'થી', 'છોટાઉદેપુર', 'જવાનું', 'છે', 'અમારે', 'અનાજ', 'પહોંચતું', 'નથી']"
5376,GP,અે ભાઈ હવે બશ હો ભાઈ,અે ભાઈ હવે બશ હો ભાઈ,અે ભાઈ હવે બશ હો ભાઈ,20,20,20,"['અે', 'ભાઈ', 'હવે', 'બશ', 'હો', 'ભાઈ']"
5377,GP,ગરીબ લોકો નઈ રૂપીયા વારા લેશે અે માંરી જવાબ દારી છે,ગરીબ લોકો નઈ રૂપીયા વારા લેશે અે માંરી જવાબ દારી છે,ગરીબ લોકો નઈ રૂપીયા વારા લેશે અે માંરી જવાબ દારી છે,51,51,51,"['ગરીબ', 'લોકો', 'નઈ', 'રૂપીયા', 'વારા', 'લેશે', 'અે', 'માંરી', 'જવાબ', 'દારી', 'છે']"
5381,GP,"વાહ સર હું આજ વિચારતો હતો કે અમારે ત્યાં આવીજ પરિસ્થિતિ આવવાની હતી, ",વાહ સર હું આજ વિચારતો હતો કે અમારે ત્યાં આવીજ પરિસ્થિતિ આવવાની હતી ,વાહ સર હું આજ વિચારતો હતો કે અમારે ત્યાં આવીજ પરિસ્થિતિ આવવાની હતી ,68,67,67,"['વાહ', 'સર', 'હું', 'આજ', 'વિચારતો', 'હતો', 'કે', 'અમારે', 'ત્યાં', 'આવીજ', 'પરિસ્થિતિ', 'આવવાની', 'હતી', '']"
5382,GP,કારણકે અમારે મંજૂરી બંધ થઈ ગઈ હોવાથી ,કારણકે અમારે મંજૂરી બંધ થઈ ગઈ હોવાથી ,કારણકે અમારે મંજૂરી બંધ થઈ ગઈ હોવાથી ,37,37,37,"['કારણકે', 'અમારે', 'મંજૂરી', 'બંધ', 'થઈ', 'ગઈ', 'હોવાથી', '']"
5383,GP,"અમારે ભૂખે મરવાના  દિવસો આવતા, ",અમારે ભૂખે મરવાના  દિવસો આવતા ,અમારે ભૂખે મરવાના  દિવસો આવતા ,31,30,30,"['અમારે', 'ભૂખે', 'મરવાના', 'દિવસો', 'આવતા', '']"
5386,GP,અમારે મંજુરી કરવા ક્યા જાવુ,અમારે મંજુરી કરવા ક્યા જાવુ,અમારે મંજુરી કરવા ક્યા જાવુ,27,27,27,"['અમારે', 'મંજુરી', 'કરવા', 'ક્યા', 'જાવુ']"
